date,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_thunder,wt_rain,wt_snow,casual,registered,total_cust,holiday
8/5/2015,20.35,32.49375,21.81666667,3.905263158,2.35,1,1,0,0,2408,10093,12501,0
8/6/2015,19.52857143,29.85333333,20.56363636,0.060240964,2.525,0,0,0,0,2565,10052,12617,0
8/7/2015,19.20666667,27.225,20.6,1.841052632,2.975,0,0,0,0,2827,9354,12181,0
8/8/2015,19.36,27.46,21.46363636,0.065,2.775,0,0,0,0,5843,7127,12970,0
8/9/2015,19.04,28.96666667,21.5,0,2.6,0,0,0,0,4923,6728,11651,0
8/10/2015,20.15333333,27.99375,20.95,4.155208333,3.625,1,0,0,0,2362,8132,10494,0
8/11/2015,21.01333333,26.80625,22.51818182,4.978,3.25,1,1,0,0,2065,9277,11342,0
8/12/2015,19.58125,29.8125,21.41818182,1.702,3.45,0,1,0,0,2304,10181,12485,0
8/13/2015,17.725,28.60625,19.95,0,2.175,0,0,0,0,2344,10091,12435,0
8/14/2015,14.69375,28.7375,17.68333333,0,1.525,0,0,0,0,2972,9577,12549,0
8/15/2015,16.26,30.70625,20.65,0,2.225,0,0,0,0,5261,6821,12082,0
8/16/2015,17.59375,32.14375,21.00833333,0,2.2,0,0,0,0,3872,6320,10192,0
8/17/2015,19.7125,33.675,22.73333333,0.122352941,2.675,0,1,0,0,2135,8836,10971,0
8/18/2015,20.55,32.975,23.01818182,0.037362637,2.3,1,1,0,0,2098,9497,11595,0
8/19/2015,22.15,31.23333333,24.18181818,0.911578947,3.65,1,1,0,0,1985,9981,11966,0
8/20/2015,22.36875,30.4875,23.64545455,5.936,3.075,1,1,0,0,1823,8369,10192,0
8/21/2015,19.40625,29.54375,20.88333333,6.269607843,3.2,0,1,0,0,3064,9838,12902,0
8/22/2015,15.75625,28.7125,18.66666667,0.014772727,2.375,0,0,0,0,4995,7344,12339,0
8/23/2015,14.75625,28.85,17.79166667,0,1.65,0,0,0,0,4119,6862,10981,0
8/24/2015,17.86,30.44666667,20.26363636,1.003488372,2.375,1,1,0,0,1963,8320,10283,0
8/25/2015,17.97333333,30.61333333,20.05454545,10.20571429,2.55,1,1,0,0,2220,10452,12672,0
8/26/2015,16.65333333,27.87333333,18.54545455,0.006741573,2.725,0,0,0,0,1933,10397,12330,0
8/27/2015,14.68125,26.16,16.95,0,2.425,0,0,0,0,2022,10384,12406,0
8/28/2015,15.025,26.94375,18.14166667,0,1.6,1,0,0,0,2440,9770,12210,0
8/29/2015,16.0375,28.91875,19.675,0,3,1,0,0,0,4426,7100,11526,0
8/30/2015,17.85,30.21875,20.45833333,0,2.325,0,0,0,0,3512,6676,10188,0
8/31/2015,20.55,30.00625,22.35833333,0.006382979,2.425,0,0,0,0,1716,9336,11052,0
9/1/2015,19.56428571,31.04666667,22.53636364,0.003061224,1.65,1,0,0,0,1504,10018,11522,0
9/2/2015,20.68,32.47333333,22.12727273,0.022580645,1.525,1,1,0,0,1545,9833,11378,0
9/3/2015,19.98666667,32.70666667,21.75454545,0.305050505,1.75,1,1,0,0,1670,9461,11131,0
9/4/2015,20.89333333,33.13333333,23.17272727,1.309090909,2.85,1,1,0,0,2187,8863,11050,0
9/5/2015,21.42,31.15333333,22.51818182,0.437,3.275,1,0,0,0,5260,5607,10867,0
9/6/2015,17.11333333,29.14,18.88181818,0,1.375,1,0,0,0,6970,5430,12400,0
9/7/2015,16.71333333,30.22,20.04545455,0,2.15,0,0,0,0,4295,6056,10351,1
9/8/2015,19.10666667,32.33333333,22.17272727,0,3.1,1,0,0,0,1381,9584,10965,0
9/9/2015,21.78,33.33333333,23.84545455,0.093684211,2.875,0,0,0,0,1352,9713,11065,0
9/10/2015,21.36666667,31.78,22.56363636,4.523364486,3.375,1,1,0,0,1078,9278,10356,0
9/11/2015,17.17142857,27.74285714,18.33,5.566346154,2.725,0,0,0,0,2085,10082,12167,0
9/12/2015,16.02,26.91333333,17.47272727,1.282608696,2.175,1,0,0,0,1417,5248,6665,0
9/13/2015,15.08,22.92,16.46363636,11.35882353,4.325,0,1,0,0,3127,7270,10397,0
9/14/2015,10.63333333,23.15333333,12.73636364,0.068478261,3.025,0,0,0,0,1592,9564,11156,0
9/15/2015,11.2,25.96666667,13.38181818,0,1.45,0,0,0,0,1540,10403,11943,0
9/16/2015,12.16,28.4,14.3,0.005494505,1.075,1,0,0,0,1485,10453,11938,0
9/17/2015,13.29333333,29.45333333,15.34545455,0,1.675,1,0,0,0,1561,10388,11949,0
9/18/2015,14.35333333,29.22,16.20909091,0,1.85,1,0,0,0,1809,10147,11956,0
9/19/2015,15.90714286,29.64285714,19.11,0,2.575,1,0,0,0,3971,7609,11580,0
9/20/2015,18.13571429,28.35714286,19.49090909,0,3.975,0,0,0,0,3604,7394,10998,0
9/21/2015,15.89333333,23.45333333,16.19090909,0.471590909,3.75,1,0,0,0,1314,6502,7816,0
9/22/2015,15.18666667,20.62666667,15.61818182,4.361682243,3.525,1,0,0,0,1783,10169,11952,0
9/23/2015,13.92666667,23.44,14.8,0.028571429,2.75,0,0,0,0,2339,10434,12773,0
9/24/2015,12.25333333,25.30666667,13.72727273,0,2.825,0,0,0,0,2320,10194,12514,0
9/25/2015,14.10666667,24.52666667,16.61818182,0,4.25,0,0,0,0,1814,9589,11403,0
9/26/2015,16.19285714,22.1,17.23,0.043010753,5.175,0,0,0,0,3509,7529,11038,0
9/27/2015,15.56,22.59333333,16.57272727,0.436956522,4.3,0,0,0,0,2892,7087,9979,0
9/28/2015,16.77333333,24.19333333,18.98181818,0.037777778,2.175,1,0,0,0,1569,9736,11305,0
9/29/2015,19.32666667,26.58666667,21.18181818,5.541489362,2.725,1,1,0,0,930,6310,7240,0
9/30/2015,19.49333333,25.51333333,21.72727273,54.82612613,4.025,1,1,0,0,1047,9137,10184,0
10/1/2015,13.12142857,21.25,13.54,4.050961538,5.225,1,0,0,0,224,4575,4799,0
10/2/2015,10.82666667,14.86428571,11.42727273,21.24757282,6.475,1,0,0,0,104,1975,2079,0
10/3/2015,9.546666667,12.63333333,10.55454545,28.57326733,6.7,1,0,0,0,598,3452,4050,0
10/4/2015,10.74,14.66,12.38181818,2.443434343,5.975,1,0,0,0,1311,5313,6624,0
10/5/2015,9.98,16.28666667,10.81818182,0.117204301,3.3,0,0,0,0,1234,9211,10445,0
10/6/2015,7.82,20.32666667,9.381818182,0.009278351,1.425,1,0,0,0,1203,10348,11551,0
10/7/2015,10.17333333,23.52,14.07272727,0.003225806,1.175,0,0,0,0,1181,10553,11734,0
10/8/2015,11.78666667,23.98666667,13.75454545,0,1.25,1,0,0,0,1474,10237,11711,0
10/9/2015,13.85333333,25.10666667,16.88181818,0.968367347,3.025,1,1,0,0,1829,8672,10501,0
10/10/2015,10.68,23.46428571,12.11818182,9.173584906,3,0,1,0,0,3800,6469,10269,0
10/11/2015,5.107142857,19.32857143,7.21,0.193975904,1.075,0,0,0,0,4380,6111,10491,0
10/12/2015,6.471428571,21.97333333,8.681818182,0.003409091,1.875,1,0,0,0,2889,7606,10495,1
10/13/2015,9.74,23.92,14.12727273,0.062790698,2.325,1,0,0,0,1294,9509,10803,0
10/14/2015,10.32857143,23.31428571,11.32,0.649450549,2.65,0,0,0,0,1214,10192,11406,0
10/15/2015,8.38,19.66666667,9.554545455,0.005813953,2.65,1,0,0,0,1654,9852,11506,0
10/16/2015,7.592857143,18.79285714,9.636363636,0,3.666666667,0,0,0,0,1874,9389,11263,0
10/17/2015,4.085714286,16.5,6.818181818,0,4.066666667,0,0,0,0,2861,5921,8782,0
10/18/2015,1.285714286,13.07857143,3.336363636,0,3.933333333,0,0,0,0,1788,5190,6978,0
10/19/2015,-0.507142857,12.11428571,0.854545455,0,1.866666667,0,0,0,0,913,8161,9074,0
10/20/2015,1.35,15.55714286,6.563636364,0,2.1,0,0,0,0,933,9103,10036,0
10/21/2015,5.306666667,21.33333333,6.71,0,1.2,1,0,0,0,1056,9622,10678,0
10/22/2015,6.18,24.36,8.55,0.003333333,1.7,1,0,0,0,1643,9644,11287,0
10/23/2015,7.84,23.56,13.99090909,0.003409091,2.775,0,0,0,0,2136,9334,11470,0
10/24/2015,5.828571429,18.57142857,7.54,0,2.55,0,0,0,0,3434,6296,9730,0
10/25/2015,8.44,18.32,12.40909091,0.782022472,3.425,1,0,0,0,2654,5933,8587,0
10/26/2015,5.226666667,17.67333333,6.827272727,0.601098901,2.125,1,0,0,0,1434,8539,9973,0
10/27/2015,3.56,14.48666667,5.445454545,0.031764706,2.975,1,0,0,0,939,8858,9797,0
10/28/2015,7.571428571,17.48571429,16.05,4.838541667,5.6,1,1,0,0,201,4978,5179,0
10/29/2015,12.54666667,21.11333333,16.46363636,21.72346939,2.625,1,1,0,0,1142,9490,10632,0
10/30/2015,6.786666667,19.10666667,8.027272727,0.045783133,4.075,0,0,0,0,1125,8575,9700,0
10/31/2015,2.626666667,14.58,3.527272727,0.063636364,2.275,0,0,0,0,2425,6296,8721,0
11/1/2015,5.52,16.47333333,12.22727273,0.692045455,2.6,1,0,0,0,1897,5314,7211,0
11/2/2015,9.526666667,18.59333333,11.81818182,0.727368421,0.375,1,0,0,0,1051,8395,9446,0
11/3/2015,4.993333333,19.81333333,7.718181818,0.018681319,0.575,1,0,0,0,985,9523,10508,0
11/4/2015,5.678571429,23.01428571,7.72,0.135555556,1.15,1,0,0,0,1092,9730,10822,0
11/5/2015,9.606666667,22.71333333,15.13636364,4.202884615,1.5,1,0,0,0,1073,9480,10553,0
11/6/2015,15.37333333,23.81333333,18.53636364,0.150549451,3.6,1,0,0,0,2155,9454,11609,0
11/7/2015,13.67333333,24.44,15.97272727,1.069318182,2.55,1,0,0,0,1148,4462,5610,0
11/8/2015,5.446666667,16.65333333,7.618181818,3.041935484,2.4,0,0,0,0,2790,6204,8994,0
11/9/2015,0.6,13.4,2.018181818,1.502325581,1.95,1,0,0,0,564,6151,6715,0
11/10/2015,4.153333333,13.96,13.12727273,18.41485149,4.525,1,0,0,0,248,5525,5773,0
11/11/2015,9.78,15.9,10.91818182,3.977777778,4.675,0,0,0,0,945,7956,8901,1
11/12/2015,7.446666667,17.4,9.436363636,0.443956044,2.7,1,0,0,0,543,7933,8476,0
11/13/2015,8.32,17.25333333,10.21818182,1.866326531,5.625,0,0,0,0,928,8334,9262,0
11/14/2015,5.446666667,14.52666667,7.218181818,0,4.9,0,0,0,0,1823,5348,7171,0
11/15/2015,-0.073333333,13.83333333,3.345454545,0.003333333,2.5,0,0,0,0,1932,5509,7441,0
11/16/2015,2.046666667,18.92,4.045454545,0.008988764,1.5,0,0,0,0,757,8399,9156,0
11/17/2015,3.892857143,18.60714286,8.290909091,0,3.625,0,0,0,0,652,8574,9226,0
11/18/2015,6.321428571,16.51428571,9.945454545,0,3.6,0,0,0,0,752,9016,9768,0
11/19/2015,10.30714286,18.09333333,16.48181818,2.804950495,3.225,1,0,0,0,258,5997,6255,0
11/20/2015,6.453333333,17.19333333,8.027272727,11.736,4.325,1,0,0,0,947,8150,9097,0
11/21/2015,-0.773333333,12.30666667,0.709090909,0.009195402,2.525,0,0,0,0,1867,5432,7299,0
11/22/2015,0.706666667,11.32666667,6.363636364,0.003448276,5.625,0,0,0,0,819,4129,4948,0
11/23/2015,-0.8,6.9,-0.109090909,0,4.2,0,0,0,0,313,6288,6601,0
11/24/2015,-1.342857143,7.764285714,0.95,0,1.925,0,0,0,0,506,6994,7500,0
11/25/2015,-0.421428571,12.55,0.49,0,2.2,0,0,0,0,696,6168,6864,0
11/26/2015,0.4,14.90714286,3.344444444,0,1.175,1,0,0,0,1366,2028,3394,1
11/27/2015,2.907142857,17.52,4.645454545,0,1.95,1,0,0,0,2857,3383,6240,0
11/28/2015,5.471428571,19.11428571,8.95,0.058333333,1.475,1,0,0,0,2824,3594,6418,0
11/29/2015,6.926666667,17.26,8.445454545,5.041111111,3.275,1,0,0,0,343,2534,2877,0
11/30/2015,4.053333333,8.413333333,4.718181818,2.9125,3.875,1,0,0,0,114,4046,4160,0
12/1/2015,4.2,7.864285714,6.763636364,11.47604167,1.733333333,1,0,0,0,73,3881,3954,0
12/2/2015,7,12.09285714,10.13636364,14.50515464,2.233333333,1,0,0,0,160,5580,5740,0
12/3/2015,4.184615385,13.20714286,4.736363636,5.1,6.433333333,1,0,0,0,308,7661,7969,0
12/4/2015,-0.115384615,9.835714286,0.136363636,0.054651163,2.2,0,0,0,0,478,7462,7940,0
12/5/2015,-2.128571429,10.72857143,-1.2,0,0.966666667,1,0,0,0,1461,5625,7086,0
12/6/2015,-2.923076923,11.63076923,-0.72,0.003296703,1.066666667,1,0,0,0,1104,4876,5980,0
12/7/2015,-1.430769231,13.12307692,0.718181818,0.005617978,1.8,1,0,0,0,559,7369,7928,0
12/8/2015,-0.353333333,13.58666667,1.509090909,0.010989011,1.25,1,0,0,0,483,7975,8458,0
12/9/2015,0.592857143,11.27142857,2.22,0.013483146,2.175,1,0,0,0,301,7681,7982,0
12/10/2015,2.142857143,12.39333333,4.090909091,0.271578947,0.975,1,0,0,0,561,8124,8685,0
12/11/2015,3.006666667,16.7,5.045454545,0.00989011,1.175,1,0,0,0,797,7925,8722,0
12/12/2015,4.957142857,19.38,7.327272727,0.003488372,1.075,1,0,0,0,2300,6420,8720,0
12/13/2015,7.4,20.6,10.65454545,0,1.575,1,0,0,0,1933,6101,8034,0
12/14/2015,10.38,21.68,14.33636364,0.222222222,4.075,1,0,0,0,545,6100,6645,0
12/15/2015,10.39333333,20.69333333,12.46363636,2.451515152,5.4,1,0,0,0,526,8277,8803,0
12/16/2015,2.82,15.79333333,4.090909091,0.010588235,2.125,0,0,0,0,595,8030,8625,0
12/17/2015,4.146666667,12.92,8.772727273,2.134090909,1.275,1,0,0,0,135,4418,4553,0
12/18/2015,4.373333333,11.15333333,5.654545455,10.2625,5.5,1,0,0,0,344,6354,6698,0
12/19/2015,-2.38,6.933333333,-2.118181818,0.014117647,4.425,0,0,0,0,532,3747,4279,0
12/20/2015,-3.753333333,7.113333333,-2.672727273,0,2.325,0,0,0,0,574,3645,4219,0
12/21/2015,-1.486666667,10.80666667,5.245454545,0.061904762,4.125,0,0,0,0,591,6084,6675,0
12/22/2015,5.871428571,14.62666667,11.20909091,2.647191011,2.625,1,0,0,0,396,4538,4934,0
12/23/2015,11.37333333,16.98,14.89090909,4.796551724,2.65,1,0,0,0,101,2162,2263,0
12/24/2015,14.58666667,20.37333333,18.57272727,25.67173913,3.75,1,1,0,0,465,2331,2796,0
12/25/2015,16.17142857,21.23571429,18.73,4.848837209,1.575,1,0,0,0,730,772,1502,1
12/26/2015,12.52666667,19.53333333,13.53636364,15.18255814,3.325,1,0,0,0,1029,1673,2702,0
12/27/2015,10.16,16.63333333,11.91818182,1.103658537,4.3,1,0,0,0,2249,2374,4623,0
12/28/2015,5.261538462,18.45,5.68,2.101162791,5.35,1,0,0,0,838,3621,4459,0
12/29/2015,4.907142857,9.315384615,6.66,16.84021739,2.275,1,0,0,0,1004,4249,5253,0
12/30/2015,6.846666667,11.30666667,8.618181818,1.003409091,1.65,1,0,0,0,1038,4237,5275,0
12/31/2015,7.5,12.36666667,8.927272727,1.736666667,2.975,1,0,0,0,1291,4564,5855,0
1/1/2016,2.342857143,10.9,3.99,0.034939759,3.55,0,0,0,0,999,2221,3220,1
1/2/2016,-2.32,7.74,-1.563636364,0.003658537,2.05,0,0,0,0,1522,3399,4921,0
1/3/2016,-2.84,9.726666667,-2.018181818,0,2.675,0,0,0,0,1242,3723,4965,0
1/4/2016,-4.313333333,8.713333333,-1,0.003658537,6.225,0,0,0,0,274,4859,5133,0
1/5/2016,-9.973333333,1.593333333,-9.527272727,0,3.4,0,0,0,0,249,4601,4850,0
1/6/2016,-10.38,1.213333333,-8.990909091,0,1.15,0,0,0,0,253,5459,5712,0
1/7/2016,-7.426666667,4.88,0.209090909,0,1.05,1,0,0,0,371,6221,6592,0
1/8/2016,1.033333333,5.773333333,3.218181818,0.352688172,1.85,1,0,0,0,347,5806,6153,0
1/9/2016,3.653333333,7.24,4.990909091,1.364044944,1.675,1,0,0,0,765,4549,5314,0
1/10/2016,3.693333333,15.29333333,13.27272727,22.72473118,6.3,1,0,0,0,956,4707,5663,0
1/11/2016,-3.446666667,12.10666667,-3.181818182,0.978571429,4.325,0,0,0,0,428,5866,6294,0
1/12/2016,-4.646666667,5.066666667,-2.12,0.023170732,5.075,1,0,0,0,387,6103,6490,0
1/13/2016,-7.193333333,4.54,-7.018181818,0.025274725,4.3,0,0,0,0,271,5349,5620,0
1/14/2016,-6.553333333,3.226666667,-3.927272727,0,2.625,0,0,0,0,478,6686,7164,0
1/15/2016,-3.726666667,10.81333333,-0.836363636,1.183333333,2.15,1,0,0,0,506,5477,5983,0
1/16/2016,-0.106666667,10.66666667,4.445454545,9.265306122,3.825,1,0,0,0,1436,4472,5908,0
1/17/2016,-0.88,8.813333333,0.509090909,0.155421687,2.35,1,0,0,0,606,2794,3400,0
1/18/2016,-9.12,1.82,-8.836363636,1.014117647,7.375,0,0,0,0,142,2357,2499,1
1/19/2016,-10.53333333,-3.833333333,-10.05454545,0.016455696,6.725,0,0,0,0,57,3855,3912,0
1/20/2016,-9.713333333,-2.933333333,-7.881818182,0.055,2.85,1,0,0,0,64,4257,4321,0
1/21/2016,-7.793333333,-0.866666667,-5.727272727,0.727472527,4.475,1,0,0,0,71,4157,4228,0
1/22/2016,-7.533333333,-0.68,-6.118181818,1.541558442,4.35,1,0,0,0,62,2923,2985,0
1/23/2016,-6.128571429,-2.392857143,-4.688888889,42.04594595,8.08,1,1,0,0,62,2923,2985,0
1/24/2016,-7.985714286,-1.028571429,-6.366666667,19.33913043,3.75,1,0,0,0,62,2923,2985,0
1/25/2016,-11.12857143,2.028571429,-9.877777778,0,1.15,1,0,0,0,62,2923,2985,0
1/26/2016,-7.871428571,7.471428571,3.588888889,0,2.85,1,0,0,0,62,2923,2985,0
1/27/2016,0.286666667,10.78,2.67,0.142857143,3.875,0,0,0,0,3,525,528,0
1/28/2016,-8.093333333,5.786666667,-6.890909091,0,1.525,1,0,0,0,38,1984,2022,0
1/29/2016,-6.206666667,5.44,-1.063636364,0.04625,5.075,1,0,0,0,94,2848,2942,0
1/30/2016,-7.46,5.3,-5.454545455,0.0525,2.9,0,0,0,0,321,2501,2822,0
1/31/2016,-4.293333333,9.96,2.563636364,0.003797468,2.775,0,0,0,0,477,3134,3611,0
2/1/2016,2.146666667,15.67333333,7.027272727,0.442857143,2.95,1,0,0,0,190,4414,4604,0
2/2/2016,-0.133333333,13.06666667,0.954545455,2.929213483,2.55,1,0,0,0,227,6357,6584,0
2/3/2016,1.58,11.07333333,5.663636364,2.771264368,2.95,1,0,0,0,72,4171,4243,0
2/4/2016,4.82,14.15333333,8.690909091,14.28817204,4.4,1,0,0,0,301,6390,6691,0
2/5/2016,0.671428571,8.928571429,1.95,1.741573034,5.15,1,0,0,0,382,5440,5822,0
2/6/2016,-4.493333333,5.746666667,-3.372727273,0.230120482,1.975,0,0,0,0,788,4254,5042,0
2/7/2016,-4.266666667,6.08,-3.063636364,0.003703704,2.275,0,0,0,0,671,3993,4664,0
2/8/2016,-2.364285714,7.307142857,-0.16,0.039240506,3.35,1,0,0,0,266,5728,5994,0
2/9/2016,-0.72,5.84,0.663636364,4.195238095,3.275,1,0,0,0,111,3942,4053,0
2/10/2016,-3.046666667,2.953333333,-1.672727273,3.196511628,6.175,1,0,0,0,184,5309,5493,0
2/11/2016,-7.12,0.913333333,-6.881818182,0.005813953,6.45,0,0,0,0,91,4155,4246,0
2/12/2016,-9.566666667,-2.233333333,-8.072727273,0.007407407,2.45,0,0,0,0,172,4191,4363,0
2/13/2016,-9.22,-1.973333333,-7.381818182,0.116470588,7.475,1,0,0,0,118,1417,1535,0
2/14/2016,-12.65,-5.085714286,-10.97272727,0.02,3.25,1,0,0,0,225,1626,1851,0
2/15/2016,-10.34285714,-3.55,-6.018181818,4.254117647,2.75,1,0,0,0,24,477,501,1
2/16/2016,-5.057142857,7.735714286,6.2,12.87341772,4,1,0,0,0,83,3155,3238,0
2/17/2016,-1.726666667,10.14666667,-0.2,13.50243902,3.175,1,0,0,0,241,5856,6097,0
2/18/2016,-2.5,6.026666667,-1.472727273,0.003703704,4.25,0,0,0,0,217,5605,5822,0
2/19/2016,-7.053333333,3.706666667,-4.854545455,0,3.225,0,0,0,0,289,5344,5633,0
2/20/2016,-2.893333333,10.92666667,6.918181818,0.003797468,4.4,0,0,0,0,2651,5594,8245,0
2/21/2016,4.666666667,17.25333333,7.463636364,0.251282051,2.15,1,0,0,0,733,3521,4254,0
2/22/2016,3.366666667,12.22,4.390909091,1.907608696,2.525,0,0,0,0,522,6626,7148,0
2/23/2016,3.213333333,9.706666667,4.036363636,3.88255814,3.925,1,0,0,0,57,2528,2585,0
2/24/2016,3.693333333,10.04,6.072727273,16.01123596,4.125,1,1,0,0,67,3212,3279,0
2/25/2016,4.366666667,16.52666667,6.872727273,28.20430108,6.775,1,1,0,0,169,6161,6330,0
2/26/2016,-0.106666667,6.946666667,1.318181818,0.048809524,6.75,0,0,0,0,146,5199,5345,0
2/27/2016,-4.333333333,5.433333333,-1.909090909,0.009876543,2.325,0,0,0,0,982,4450,5432,0
2/28/2016,-2.078571429,11.26428571,2.11,0,3.975,0,0,0,0,2792,5940,8732,0
2/29/2016,2.185714286,18.3,10.72,0,4.975,0,0,0,0,647,7181,7828,0
3/1/2016,1.146666667,17.2,4.190909091,0,3.65,0,0,0,0,686,7902,8588,0
3/2/2016,0.606666667,17.42666667,3.790909091,3.123958333,7.45,1,0,0,0,210,5708,5918,0
3/3/2016,-4.473333333,6.553333333,-2.572727273,0.185882353,2.35,1,0,0,0,251,5651,5902,0
3/4/2016,-2.106666667,4.82,-0.018181818,3.461956522,4.275,1,0,0,0,273,5072,5345,0
3/5/2016,-0.186666667,5.073333333,1.318181818,0.091860465,2.45,0,0,0,0,1109,4225,5334,0
3/6/2016,0.453333333,7.153333333,2.072727273,0.149425287,1.55,1,0,0,0,1539,4360,5899,0
3/7/2016,-0.546666667,12.84666667,3.590909091,0,3.525,1,0,0,0,1479,7524,9003,0
3/8/2016,4.146666667,20.17333333,8.890909091,0,2.075,0,0,0,0,1670,8888,10558,0
3/9/2016,6.52,25.82666667,11.30909091,0,2.625,0,0,0,0,1925,9289,11214,0
3/10/2016,9.626666667,27.22666667,17.27272727,0,4.075,0,0,0,0,1910,9044,10954,0
3/11/2016,13,24.45333333,15,0,3.325,0,0,0,0,2290,8929,11219,0
3/12/2016,6.806666667,19.45333333,9.4,0,1.5,0,0,0,0,3962,6466,10428,0
3/13/2016,8.773333333,15.58666667,11.56363636,1.505952381,3.15,1,0,0,0,1426,3768,5194,0
3/14/2016,8.166666667,13.78,8.736363636,14.03263158,4.125,1,0,0,0,870,6801,7671,0
3/15/2016,7.18,13.00666667,7.872727273,0.893333333,2,1,0,0,0,1015,7543,8558,0
3/16/2016,6.34,18.82,8.790909091,0.157647059,2.05,1,0,0,0,3953,9403,13356,0
3/17/2016,6.066666667,21.14,7.627272727,0.024691358,3.225,0,0,0,0,1786,8887,10673,0
3/18/2016,4.853333333,19.48,6.863636364,0.003614458,4.35,0,0,0,0,2561,8868,11429,0
3/19/2016,3.457142857,15.6,5.3,1.042307692,3.775,1,0,0,0,496,2731,3227,0
3/20/2016,1.76,7.2,3.027272727,5.274712644,3.65,1,0,0,0,763,3769,4532,0
3/21/2016,1.06,7.873333333,3.818181818,0.529545455,4.525,1,0,0,0,838,6742,7580,0
3/22/2016,-1.58,12.56666667,1.072727273,0.003658537,3.5,0,0,0,0,1410,8353,9763,0
3/23/2016,2.78,18.81333333,11.78,0,3.875,0,0,0,0,2380,9960,12340,0
3/24/2016,7.44,24.16666667,11.61818182,0,4.425,0,0,0,0,3139,10224,13363,0
3/25/2016,9.586666667,23.71333333,15.25454545,0.115,5.7,0,0,0,0,3274,8938,12212,0
3/26/2016,3.32,19.52,4.536363636,0.770238095,3.325,0,0,0,0,7027,7089,14116,0
3/27/2016,4.74,16.03333333,8.272727273,0.1075,2.975,1,0,0,0,3745,4819,8564,0
3/28/2016,8.066666667,15.17333333,9.081818182,8,6.05,1,0,0,0,1485,6945,8430,0
3/29/2016,6.56,18.33333333,7.663636364,0.798823529,5.85,0,0,0,0,1658,8563,10221,0
3/30/2016,0.013333333,15.89333333,2.009090909,0,3.7,0,0,0,0,2050,8823,10873,0
3/31/2016,4.406666667,19.11333333,12.82727273,0,6.325,0,0,0,0,1950,9079,11029,0
4/1/2016,13.55333333,24.36,19.3,0.138823529,5.35,1,1,0,0,2542,8332,10874,0
4/2/2016,8.293333333,24.73333333,9.272727273,2.820224719,4.8,1,1,0,0,3478,5804,9282,0
4/3/2016,1.533333333,14.67333333,2.418181818,2.107142857,6.65,0,0,0,0,1921,4879,6800,0
4/4/2016,2.226666667,16.61333333,10.64545455,0.468292683,5.325,1,0,0,0,971,6427,7398,0
4/5/2016,-1.873333333,17.00666667,-1.327272727,2.923655914,5.375,0,0,0,0,645,6867,7512,0
4/6/2016,-3.021428571,9.285714286,0.73,0.026190476,4.8,0,0,0,0,1055,8013,9068,0
4/7/2016,2.12,14.78,11.32727273,3.158139535,4.725,1,0,0,0,490,4943,5433,0
4/8/2016,3.96,14.44,5.690909091,16.32528736,4.7,0,1,0,0,1651,7878,9529,0
4/9/2016,1.473333333,10.3,2.218181818,2.329885057,5.725,1,0,0,0,795,3274,4069,0
4/10/2016,-2.646666667,8.893333333,-0.063636364,2.880232558,3.95,0,0,0,0,2507,4914,7421,0
4/11/2016,1.873333333,14.92666667,9.381818182,0.334883721,5.95,0,0,0,0,1479,7977,9456,0
4/12/2016,7.52,21.8,14.45454545,0.72247191,5.55,1,0,0,0,926,7657,8583,0
4/13/2016,3.214285714,16.30714286,5.11,1.330107527,2.675,0,0,0,0,1152,8979,10131,0
4/14/2016,0.938461538,15.46923077,3.888888889,0.003409091,2.125,0,0,0,0,1323,9200,10523,0
4/15/2016,2.021428571,16.66428571,5.83,0,1.775,0,0,0,0,2329,9066,11395,1
4/16/2016,3.142857143,18.48666667,7.672727273,0,2.4,0,0,0,0,5969,7536,13505,0
4/17/2016,3.946666667,21.78,7.681818182,0,1.35,0,0,0,0,5252,7115,12367,0
4/18/2016,6.6,25.17333333,11.61818182,0,1.8,0,0,0,0,2409,9473,11882,0
4/19/2016,9.326666667,28.15333333,13.53636364,0,4.05,0,0,0,0,1962,9965,11927,0
4/20/2016,5.846666667,25.70666667,9.8,0,3.05,0,0,0,0,1712,9938,11650,0
4/21/2016,7.633333333,22.30666667,11.10909091,0,3.575,0,0,0,0,1738,9709,11447,0
4/22/2016,12.34,23.72666667,17.93636364,0.022352941,3.825,0,0,0,0,2068,9025,11093,0
4/23/2016,14.23846154,21.96923077,15.5,1.134883721,4.45,1,0,0,0,3018,5469,8487,0
4/24/2016,6.071428571,20.2,9.28,2.665517241,2.925,0,0,0,0,4816,7132,11948,0
4/25/2016,7.746666667,22.71333333,11.3,0.313580247,2.85,0,0,0,0,2296,9398,11694,0
4/26/2016,12.21428571,27.35,19.45,0,4.65,0,0,0,0,1754,9964,11718,0
4/27/2016,12.04666667,26.48,12.48181818,0.324444444,3.25,1,0,0,0,924,7436,8360,0
4/28/2016,9.484615385,12.55,10.94444444,2.167032967,3.475,1,0,0,0,353,4842,5195,0
4/29/2016,7.707142857,12.35714286,8.15,7.951648352,2.7,1,0,0,0,1055,7203,8258,0
4/30/2016,8.685714286,12.89285714,10.11,0.559036145,2.575,1,0,0,0,2845,5666,8511,0
5/1/2016,9.964285714,13.72142857,10.74,8.354878049,3.175,1,1,0,0,947,3429,4376,0
